0.7212945,0.6362623,0.5641442,0.43627173,0.6578901,0.43814495,0.40802726,0.27677378,0.353196,0.32045427,0.27911928,0.13206464,0.19470699,0.09665584,0.12506339,0.09261927,0.106476314,0.12192271,0.07490956,0.040900327,0.14447324,0.06811468,0.052019168,0.046303157,0.09352298,0.035043057,0.05886223,0.0436233,0.046581242,0.034426108
0.5478723,0.68240345,0.75,0.77682406,0.7180851,0.8583691,0.84574467,0.91845495,0.87765956,0.90128756,0.9042553,0.96995705,0.93085104,0.96995705,0.95744675,0.97424895,0.96276593,0.94849783,0.97872335,0.99141634,0.95744675,0.97424895,0.98936164,0.98712444,0.97872335,0.98712444,0.98936164,0.9828326,0.9946808,0.99141634
0.99141634
